C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_26_974.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_26_974.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_26_974.jpg,0,0,0,7.85E-05
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_27_098.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_27_098.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_27_098.jpg,0,0,0,8.02E-05
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_27_207.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_27_207.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_27_207.jpg,0,0,0,7.94E-05
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_27_327.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_27_327.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_27_327.jpg,0,0,0,7.93E-05
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_27_470.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_27_470.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_27_470.jpg,0,0,0,8.11E-05
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_27_588.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_27_588.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_27_588.jpg,0,0,0,7.90E-05
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_27_688.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_27_688.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_27_688.jpg,0,0,0,7.85E-05
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_27_816.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_27_816.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_27_816.jpg,0,0,0,7.82E-05
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_27_966.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_27_966.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_27_966.jpg,0,0,0,7.79E-05
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_28_065.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_28_065.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_28_065.jpg,0,0.2675463,0,0.2875646
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_28_190.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_28_190.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_28_190.jpg,0,0.6660119,0,0.973139
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_28_312.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_28_312.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_28_312.jpg,0,1,0,2.293585
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_28_420.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_28_420.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_28_420.jpg,0,1,0,3.708319
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_28_520.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_28_520.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_28_520.jpg,0,1,0,4.878299
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_28_624.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_28_624.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_28_624.jpg,0,1,0,6.035508
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_28_740.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_28_740.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_28_740.jpg,0,1,0,7.409395
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_28_858.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_28_858.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_28_858.jpg,0,1,0,8.767304
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_29_019.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_29_019.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_29_019.jpg,-0.2342907,1,0,10.52745
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_29_121.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_29_121.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_29_121.jpg,-0.4292136,1,0,11.64564
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_29_244.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_29_244.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_29_244.jpg,-0.07409911,1,0,12.90588
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_29_355.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_29_355.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_29_355.jpg,0,1,0,13.81726
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_29_472.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_29_472.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_29_472.jpg,0,1,0,15.14177
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_29_584.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_29_584.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_29_584.jpg,0,1,0,16.44702
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_29_702.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_29_702.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_29_702.jpg,-0.1282779,1,0,17.70928
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_29_823.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_29_823.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_29_823.jpg,-0.1920075,1,0,18.90283
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_29_965.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_29_965.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_29_965.jpg,0,1,0,20.32008
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_30_065.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_30_065.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_30_065.jpg,0,1,0,21.31586
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_30_186.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_30_186.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_30_186.jpg,-0.3635451,1,0,22.44173
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_30_294.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_30_294.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_30_294.jpg,-0.09284697,1,0,23.41953
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_30_408.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_30_408.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_30_408.jpg,0,1,0,24.5745
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_30_508.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_30_508.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_30_508.jpg,-0.3015174,1,0,25.49641
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_30_633.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_30_633.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_30_633.jpg,-0.6720156,1,0,26.36566
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_30_753.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_30_753.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_30_753.jpg,-1,1,0,26.99025
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_30_875.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_30_875.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_30_875.jpg,-0.6359146,1,0,27.98046
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_30_979.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_30_979.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_30_979.jpg,-0.3209881,1,0,29.16548
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_31_106.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_31_106.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_31_106.jpg,0,1,0,30.17852
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_31_253.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_31_253.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_31_253.jpg,0,1,0,30.19194
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_31_362.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_31_362.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_31_362.jpg,0,1,0,30.19
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_31_492.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_31_492.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_31_492.jpg,0,1,0,30.1903
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_31_603.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_31_603.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_31_603.jpg,0,1,0,30.19032
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_31_712.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_31_712.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_31_712.jpg,0,1,0,30.19044
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_31_820.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_31_820.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_31_820.jpg,0,1,0,30.18805
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_31_980.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_31_980.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_31_980.jpg,0,1,0,30.18918
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_32_121.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_32_121.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_32_121.jpg,0,1,0,30.19024
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_32_271.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_32_271.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_32_271.jpg,0,1,0,30.18996
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_32_374.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_32_374.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_32_374.jpg,0,1,0,30.19002
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_32_513.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_32_513.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_32_513.jpg,0,1,0,30.19003
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_32_664.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_32_664.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_32_664.jpg,0,1,0,30.19046
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_32_768.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_32_768.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_32_768.jpg,0,1,0,30.18971
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_32_905.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_32_905.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_32_905.jpg,0,1,0,30.19063
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_33_024.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_33_024.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_33_024.jpg,0,1,0,30.19049
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_33_133.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_33_133.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_33_133.jpg,0,1,0,30.1905
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_33_276.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_33_276.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_33_276.jpg,0,1,0,30.19047
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_33_378.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_33_378.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_33_378.jpg,0,1,0,30.19205
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_33_487.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_33_487.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_33_487.jpg,0,1,0,30.19088
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_33_604.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_33_604.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_33_604.jpg,0,1,0,30.19114
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_33_732.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_33_732.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_33_732.jpg,0,1,0,30.19146
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_33_849.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_33_849.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_33_849.jpg,0,1,0,30.19007
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_33_959.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_33_959.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_33_959.jpg,0,1,0,30.19033
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_34_075.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_34_075.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_34_075.jpg,0,1,0,30.19035
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_34_192.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_34_192.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_34_192.jpg,0,1,0,30.19029
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_34_298.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_34_298.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_34_298.jpg,0,1,0,30.18803
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_34_407.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_34_407.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_34_407.jpg,0,1,0,30.18936
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_34_511.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_34_511.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_34_511.jpg,0,1,0,30.1907
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_34_631.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_34_631.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_34_631.jpg,0,1,0,30.18897
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_34_748.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_34_748.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_34_748.jpg,0,1,0,30.18674
C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\center_2023_01_02_21_41_34_849.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\left_2023_01_02_21_41_34_849.jpg, C:\Users\Mohammad zaid\OneDrive\Desktop\self driving car\IMG\right_2023_01_02_21_41_34_849.jpg,0,1,0,30.19383
